,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,label
2171,12000,10325,10075.0,60,11.99,229.63,4.0,20.0,4.0,0,50000.0,2,5.0,0.0,6.79,0.0,0.0,11.0,0.0,5934,63.6,17.0,0.0,0.0,11755.197304848502,11470.57,10325.0,1430.2,0.0,0.0,0.0,6641.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2172,18000,11725,6307.966091571376,60,12.73,265.17,3.0,19.0,7.0,0,60000.0,2,5.0,0.0,7.18,0.0,2.0,4.0,0.0,2030,58.0,5.0,0.0,0.0,13324.508742233398,7141.65,11725.0,1599.51,0.0,0.0,0.0,9882.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2173,10000,10000,10000.0,60,10.07,212.82,4.0,23.0,11.0,0,57000.0,0,4.0,13.0,15.71,0.0,0.0,7.0,0.0,7362,43.1,12.0,8937.97,8937.97,1691.37,1691.37,1062.03,629.34,0.0,0.0,0.0,212.82,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2174,15000,15000,14750.0,36,17.09,535.47,2.0,14.0,1.0,0,63000.0,0,4.0,2.0,15.71,0.0,3.0,21.0,0.0,11675,77.3,24.0,9262.14,9107.77,8553.28,8410.73,5737.86,2815.42,0.0,0.0,0.0,535.47,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2175,30000,18725,18475.0,60,17.99,475.4,1.0,9.0,1.0,1,123996.0,1,3.0,0.0,21.35,0.0,0.0,10.0,0.0,48258,83.2,28.0,0.0,0.0,24419.77,24093.29,14318.53,9400.19,0.0,701.05,126.1889999951,475.4,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2176,35000,34675,34650.0,60,16.89,859.72,2.0,11.0,11.0,1,117600.0,1,3.0,2.0,10.97,0.0,1.0,11.0,0.0,9223,23.2,27.0,0.0,0.0,12895.8,12886.62,6134.64,6758.89,0.0,2.27,0.0,51.6,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2177,15000,15000,15000.0,60,8.67,308.98,4.0,24.0,7.0,1,69500.0,1,5.0,3.0,15.92,0.0,1.0,15.0,0.0,2504,2.4,27.0,0.0,0.0,15937.25,15937.25,15000.0,937.25,0.0,0.0,0.0,13472.63,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2178,35000,18225,17733.41715177998,60,16.49,447.96,2.0,12.0,11.0,1,82000.0,1,5.0,2.0,21.38,0.0,0.0,13.0,0.0,41613,61.3,31.0,0.0,0.0,22285.8553098204,21513.55,18225.0,4060.86,0.0,0.0,0.0,14686.24,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2179,21600,21600,21600.0,36,9.93,696.27,4.0,23.0,11.0,0,60000.0,0,5.0,0.0,26.04,1.0,0.0,9.0,0.0,13400,94.4,26.0,0.0,0.0,23615.5105569905,23615.51,21600.0,2015.51,0.0,0.0,0.0,15284.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2180,19750,12225,11341.298869972488,60,7.88,247.18,5.0,25.0,5.0,0,45000.0,0,5.0,9.0,23.44,0.0,1.0,6.0,0.0,10111,37.1,16.0,0.0,0.0,14830.189232388799,13556.29,12225.0,2605.19,0.0,0.0,0.0,259.96,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2181,20400,20400,20400.0,36,7.35,633.17,5.0,26.0,5.0,1,42000.0,2,4.0,3.0,14.94,1.0,2.0,29.0,0.0,9511,11.2,40.0,12994.59,12994.59,8856.05,8856.05,7405.41,1450.64,0.0,0.0,0.0,633.17,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2182,22000,13475,10595.189631754145,60,12.69,304.47,4.0,20.0,6.0,1,95000.0,1,5.0,0.0,11.72,0.0,0.0,9.0,0.0,16883,66.9,39.0,0.0,0.0,17928.6500164735,14058.66,13475.0,4453.65,0.0,0.0,0.0,4551.94,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2183,20000,5775,4035.26,36,12.29,192.62,3.0,15.0,4.0,1,97200.0,0,5.0,0.0,19.7,0.0,1.0,13.0,0.0,13685,46.7,27.0,0.0,0.0,6934.039437210699,4799.64,5775.0,1159.04,0.0,0.0,0.0,200.64,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2184,13000,9950,9700.0,60,8.9,206.07,5.0,25.0,11.0,1,40000.0,2,3.0,0.0,24.06,0.0,0.0,11.0,0.0,13054,21.6,33.0,0.0,0.0,9479.22,9240.62,7201.51,2251.95,0.0,25.76,4.6368000042,206.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2185,9000,5750,5725.0,36,6.54,176.34,5.0,26.0,1.0,0,35000.0,0,3.0,0.0,4.77,0.0,1.0,5.0,0.0,6838,38.0,14.0,0.0,0.0,5032.46,5010.67,2723.69,437.83,0.0,1870.94,324.8146999905,176.34,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2186,30000,18375,18350.0,60,20.99,497.01,0.0,2.0,11.0,1,156000.0,1,5.0,0.0,16.46,1.0,2.0,19.0,0.0,56301,71.5,47.0,0.0,0.0,29819.7895939506,29779.22,18375.01,11444.78,0.0,0.0,0.0,496.18,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2187,16000,10850,10781.464721912096,60,18.25,277.0,2.0,10.0,9.0,2,50000.0,1,3.0,0.0,14.35,1.0,0.0,6.0,1.0,9663,80.9,30.0,0.0,0.0,14530.0,14394.55,8756.65,5603.73,0.0,169.62,22.6799999961,277.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2188,16000,16000,16000.0,60,10.42,343.27,4.0,22.0,11.0,2,80000.0,0,4.0,2.0,27.32,0.0,0.0,16.0,0.0,11980,17.6,33.0,13427.4,13427.4,4096.08,4096.08,2572.6,1523.48,0.0,0.0,0.0,343.27,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2189,11500,8275,8194.868547672879,36,5.79,250.96,5.0,28.0,5.0,0,62500.0,0,5.0,0.0,20.92,0.0,0.0,9.0,0.0,3102,12.6,22.0,0.0,0.0,8910.442602709301,8823.68,8275.0,635.44,0.0,0.0,0.0,3657.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2190,22000,14100,14075.0,60,21.67,386.79,0.0,2.0,5.529092702169625,1,52000.0,1,3.0,0.0,9.16,0.0,1.0,8.0,0.0,15551,93.7,15.0,0.0,0.0,10056.54,10038.81,4325.08,5731.46,0.0,0.0,0.0,27.25,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2191,17000,11775,5500.0,36,10.51,382.78,4.0,23.0,2.0,1,120000.0,1,5.0,3.0,3.91,0.0,1.0,10.0,0.0,20892,33.2,32.0,0.0,0.0,11878.31,5548.33,11775.0,103.31,0.0,0.0,0.0,11878.96,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2192,16000,16000,16000.0,36,10.91,523.14,4.0,21.0,2.0,0,49000.0,1,4.0,0.0,20.85,0.0,1.0,14.0,0.0,14728,64.6,22.0,7661.16,7661.16,10617.93,10617.93,8338.84,2252.93,26.16,0.0,0.0,523.14,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2193,16800,10250,9935.449482905056,60,10.99,222.81,4.0,21.0,3.0,1,65000.0,0,3.0,0.0,13.42,0.0,3.0,10.0,0.0,7258,42.0,44.0,0.0,0.0,4142.81,3935.16,2356.41,1425.41,0.0,360.99,3.74,222.81,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2194,12000,7775,7775.0,60,15.27,186.08,3.0,16.0,7.0,0,50000.0,1,5.0,2.0,5.5,0.0,1.0,13.0,0.0,7008,37.9,25.0,0.0,0.0,11163.9482553723,11163.95,7775.0,3388.95,0.0,0.0,0.0,185.23,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2195,22000,16750,16548.796976813377,36,9.25,534.6,4.0,23.0,5.0,0,76597.0,1,5.0,0.0,19.9,0.0,0.0,10.0,0.0,17900,64.6,21.0,0.0,0.0,19246.427938801804,19015.04,16750.0,2496.43,0.0,0.0,0.0,586.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2196,12000,12000,11950.0,36,10.99,392.81,4.0,23.0,11.0,2,57000.0,2,5.0,2.0,25.96,0.0,0.0,24.0,0.0,36822,55.1,31.0,0.0,0.0,14141.0658369103,14082.14,12000.0,2141.07,0.0,0.0,0.0,392.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2197,15000,15000,15000.0,60,16.99,372.71,2.0,12.0,11.0,1,38984.16,0,3.0,0.0,20.66,0.0,1.0,8.0,0.0,11542,67.9,24.0,0.0,0.0,1849.39,1849.39,824.7,1024.69,0.0,0.0,0.0,372.71,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2198,21000,21000,21000.0,60,22.74,588.87,1.0,9.0,5.0,0,90000.0,2,5.0,2.0,25.93,1.0,1.0,14.0,4.0,11672,42.4,31.0,0.0,0.0,27232.9692690412,27232.97,21000.0,6232.97,0.0,0.0,0.0,9837.58,0.0,1,0,0.0,0.0,0.0,2.0,1.0,0,0,0,1
2199,11000,11000,10650.0,36,11.71,363.84,4.0,22.0,3.0,0,42000.0,1,5.0,2.0,20.86,0.0,0.0,11.0,0.0,10559,83.1,17.0,0.0,0.0,13077.098472072901,12661.01,11000.0,2077.1,0.0,0.0,0.0,1460.43,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2200,24000,18600,18600.0,36,10.99,608.86,4.0,21.0,9.0,0,74000.0,1,5.0,0.0,9.86,0.0,0.0,7.0,0.0,13757,82.4,27.0,0.0,0.0,18771.9077295161,18771.91,18600.0,171.91,0.0,0.0,0.0,164.85,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2201,6000,6000,6000.0,36,6.07,182.73,5.0,28.0,3.0,0,62000.0,0,4.0,5.0,21.27,0.0,0.0,12.0,0.0,10214,27.2,24.0,4229.71,4229.71,2058.01,2058.01,1770.29,287.72,0.0,0.0,0.0,182.73,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2202,5600,5600,5600.0,36,12.62,187.67,3.0,19.0,11.0,0,47000.0,0,5.0,13.0,14.45,0.0,0.0,4.0,0.0,0,51.05184287099903,13.0,0.0,0.0,6169.9892860874,6169.99,5600.0,569.99,0.0,0.0,0.0,4297.22,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2203,10000,10000,10000.0,36,11.44,329.48,4.0,21.0,8.0,1,125000.0,2,4.0,0.0,12.23,0.0,0.0,10.0,0.0,41465,88.4,18.0,3128.23,3128.23,8560.12,8560.12,6871.77,1688.35,0.0,0.0,0.0,329.48,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2204,9600,7600,7596.709859293029,60,10.36,162.83,4.0,20.0,11.0,1,80000.0,0,3.0,6.0,12.58,1.0,1.0,7.0,0.0,4407,54.4,24.0,0.0,0.0,4352.52,4347.22,2691.74,1367.01,0.0,293.77,2.91,162.83,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2205,12000,7325,6185.129672833265,36,6.91,225.88,5.0,25.0,7.0,2,60000.0,2,5.0,2.0,24.06,0.0,0.0,21.0,0.0,20519,7.4,38.0,0.0,0.0,8062.2161307236,6689.25,7325.0,737.22,0.0,0.0,0.0,2417.15,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2206,8000,8000,8000.0,36,17.99,289.18,2.0,13.0,11.0,1,42000.0,0,4.0,3.0,32.0,0.0,1.0,13.0,2.0,2896,33.7,17.0,3627.47,3627.47,6345.97,6345.97,4372.53,1973.44,0.0,0.0,0.0,289.18,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2207,23100,14525,14375.0,60,16.45,356.71,1.0,9.0,8.0,1,85000.0,1,5.0,2.0,12.54,0.0,0.0,8.0,1.0,16027,71.5,25.0,0.0,0.0,21097.526789538402,20879.65,14525.0,6572.53,0.0,0.0,0.0,4001.64,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2208,15000,15000,15000.0,36,14.08,513.25,3.0,17.0,11.0,1,95997.0,1,4.0,0.0,22.09,0.0,1.0,20.0,1.0,9814,20.7,28.0,7868.41,7868.41,9794.24,9794.24,7131.59,2662.65,0.0,0.0,0.0,513.25,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1
2209,21250,17050,17025.0,60,20.99,461.17,0.0,2.0,1.0,1,72000.0,1,5.0,0.0,21.63,0.0,1.0,19.0,0.0,21401,65.9,32.0,0.0,0.0,22870.4242320188,22836.89,17050.0,5820.42,0.0,0.0,0.0,13200.66,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2210,18000,18000,18000.0,36,15.05,624.42,3.0,16.0,5.0,1,39000.0,1,4.0,0.0,22.15,0.0,0.0,19.0,0.0,10621,30.6,47.0,10498.04,10498.04,10577.52,10577.52,7501.96,3075.56,0.0,0.0,0.0,624.42,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2211,5400,5400,5400.0,36,19.03,198.03,2.0,12.0,1.0,2,45000.0,1,4.0,0.0,18.96,0.0,3.0,24.0,0.0,17287,17.7,34.0,3226.55,3226.55,3360.8,3360.8,2173.45,1187.35,0.0,0.0,0.0,198.03,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2212,12000,12000,12000.0,36,12.61,402.08,3.0,19.0,11.0,1,150000.0,2,4.0,0.0,5.07,0.0,0.0,10.0,0.0,20490,73.7,12.0,8799.58,8799.58,4477.52,4477.52,3200.42,1277.1,0.0,0.0,0.0,402.08,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
2213,25000,17925,17675.0,60,13.98,416.9,3.0,17.0,11.0,0,69996.0,1,3.0,0.0,8.09,0.0,1.0,4.0,0.0,20574,88.0,8.0,0.0,0.0,19567.63,19294.93,12199.44,6561.06,0.0,807.13,8.0712999945,28.98,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2214,5075,4000,0.0,36,12.54,133.9,3.0,15.0,7.0,0,20000.0,0,5.0,13.0,18.72,0.0,1.0,3.0,0.0,9961,94.9,12.0,0.0,0.0,4306.9,0.0,4000.0,306.9,0.0,0.0,0.0,3369.61,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2215,10000,10000,10000.0,36,11.49,329.72,4.0,20.0,9.0,0,91800.0,2,5.0,0.0,11.24,0.0,0.0,10.0,1.0,10927,42.9,22.0,0.0,0.0,11453.6287664176,11453.63,10000.0,1453.63,0.0,0.0,0.0,5505.9,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2216,28000,28000,28000.0,60,10.72,604.89,4.0,23.0,6.0,1,160000.0,0,4.0,0.0,5.47,0.0,1.0,27.0,0.0,5002,7.9,46.0,27287.32,27287.32,1193.1,1193.1,712.68,480.42,0.0,0.0,0.0,604.89,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2217,20000,20000,20000.0,60,8.49,410.24,4.0,24.0,11.0,1,60000.0,2,4.0,0.0,18.6,0.0,0.0,8.0,0.0,9092,30.2,17.0,8679.22,8679.22,15160.01,15160.01,11320.78,3839.23,0.0,0.0,0.0,410.24,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2218,23875,23875,23875.0,36,7.84,746.4,5.0,26.0,11.0,1,103000.0,0,4.0,0.0,25.14,0.0,0.0,10.0,0.0,9623,17.4,35.0,20884.09,20884.09,3721.6,3721.6,2990.91,730.69,0.0,0.0,0.0,746.4,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2219,20000,12825,12825.0,36,7.49,398.88,5.0,26.0,0.0,0,85000.0,1,5.0,7.0,29.38,0.0,0.0,12.0,0.0,17217,58.8,23.0,0.0,0.0,14337.154011316,14337.15,12825.0,1512.15,0.0,0.0,0.0,2353.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2220,15000,15000,15000.0,36,12.74,503.54,3.0,19.0,6.37403400309119,2,60000.0,0,4.0,2.0,27.76,0.0,0.0,7.0,0.0,17040,66.8,29.0,5645.08,5645.08,12143.36,12143.36,9354.92,2788.44,0.0,0.0,0.0,503.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2221,17050,17050,17050.0,36,16.2,601.12,3.0,16.0,11.0,0,39000.0,0,5.0,2.0,19.38,0.0,1.0,7.0,0.0,9527,57.7,13.0,0.0,0.0,21624.04,21624.04,17050.0,4574.04,0.0,0.0,0.0,576.84,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2222,36875,36875,36875.0,60,16.02,897.13,3.0,15.0,11.0,1,90000.0,2,4.0,0.0,31.05,1.0,0.0,8.0,0.0,2061,50.3,12.0,29206.09,29206.09,15218.39,15218.39,7668.91,7549.48,0.0,0.0,0.0,897.13,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2223,15000,10200,9200.0,60,6.54,199.77,5.0,26.0,3.0,0,54000.0,1,5.0,0.0,22.24,0.0,1.0,21.0,0.0,3756,27.6,51.0,0.0,0.0,11722.415870500201,10573.16,10200.0,1522.42,0.0,0.0,0.0,4353.24,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2224,25000,17650,17525.0,60,13.98,410.51,3.0,17.0,11.0,1,244000.0,1,5.0,3.0,5.33,2.0,0.0,8.0,0.0,18477,4.1,26.0,0.0,0.0,23120.2227313653,22956.48,17650.0,5470.22,0.0,0.0,0.0,9586.62,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2225,29000,29000,29000.0,60,14.47,681.87,3.0,18.0,0.0,1,200000.0,2,4.0,2.0,19.95,0.0,0.0,14.0,0.0,17919,87.8,25.0,27991.39,27991.39,2080.59,2080.59,1008.61,1071.98,0.0,0.0,0.0,681.87,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2226,18000,18000,18000.0,36,6.99,555.71,5.0,27.0,11.0,1,93000.0,2,5.0,0.0,17.63,0.0,0.0,12.0,0.0,3569,8.0,18.0,0.0,0.0,18889.22,18889.22,18000.0,889.22,0.0,0.0,0.0,14450.53,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2227,15000,15000,15000.0,36,10.9,490.38,4.0,21.0,6.37403400309119,2,50000.0,2,4.0,2.0,22.28,0.0,3.0,21.0,0.0,15096,28.3,27.0,10925.07,10925.07,5376.01,5376.01,4074.93,1301.08,0.0,0.0,0.0,490.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2228,7200,7200,7200.0,36,12.39,240.49,3.0,19.0,5.0,1,91000.0,0,5.0,0.0,15.15,0.0,0.0,7.0,0.0,2931,81.4,15.0,0.0,0.0,8633.365860234,8633.37,7200.0,1433.37,0.0,0.0,0.0,1183.14,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2229,24000,14925,14870.028173339073,60,11.12,325.4,4.0,22.0,4.0,1,139000.0,1,5.0,3.0,10.64,0.0,3.0,11.0,0.0,5016,24.7,32.0,0.0,0.0,18875.1970163781,18803.86,14925.0,3950.2,0.0,0.0,0.0,6530.85,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2230,19000,13500,13175.0,60,11.49,296.84,4.0,21.0,9.0,0,40000.0,0,3.0,0.0,21.12,0.0,0.0,12.0,0.0,21481,75.4,17.0,0.0,0.0,13403.0,13079.42,8845.87,3918.25,0.0,638.88,6.3887999973000005,83.6,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2231,2200,2200,2200.0,36,11.49,72.54,4.0,20.0,6.37403400309119,1,50000.0,2,3.0,0.0,21.08,0.0,3.0,18.0,0.0,20777,48.7,37.0,0.0,0.0,1216.2,1216.2,651.29,217.79,0.0,347.12,62.4816,72.54,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2232,15000,10575,10495.878994537054,60,12.73,239.16,3.0,19.0,11.0,1,72000.0,0,5.0,1.0,14.38,0.0,0.0,7.0,0.0,17366,89.5,12.0,0.0,0.0,14189.1692736655,14081.26,10574.99,3614.18,0.0,0.0,0.0,2734.43,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2233,9500,6300,6300.0,36,5.42,190.01,5.0,29.0,5.0,1,120000.0,0,5.0,0.0,16.88,0.0,3.0,9.0,0.0,44765,17.0,53.0,0.0,0.0,6329.25,6329.25,6300.0,29.25,0.0,0.0,0.0,6330.83,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2234,17000,11000,10975.0,60,7.88,222.41,5.0,25.0,8.0,1,35000.0,0,5.0,3.0,9.94,0.0,0.0,9.0,0.0,11,0.0,28.0,0.0,0.0,13344.540002341198,13314.21,11000.0,2344.54,0.0,0.0,0.0,235.73,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2235,11200,7225,7225.0,60,6.17,140.26,5.0,27.0,6.0,1,53000.0,0,5.0,2.0,10.78,0.0,1.0,7.0,0.0,5290,19.2,22.0,0.0,0.0,8191.6298473234,8191.63,7225.0,966.63,0.0,0.0,0.0,1193.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2236,35000,35000,35000.0,60,11.99,778.38,4.0,20.0,11.0,1,650000.0,1,4.0,3.0,7.71,0.0,0.0,14.0,0.0,208157,44.8,22.0,28114.97,28114.97,11730.23,11730.23,6885.03,4767.36,77.84,0.0,0.0,778.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2237,32000,32000,32000.0,36,6.67,983.25,5.0,28.0,6.0,1,80000.0,2,4.0,0.0,14.06,1.0,0.0,10.0,0.0,27828,51.6,22.0,27928.07,27928.07,4916.25,4916.25,4071.93,844.32,0.0,0.0,0.0,983.25,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
2238,5600,5600,5600.0,36,8.24,176.11,4.0,24.0,1.0,0,67500.0,0,4.0,2.0,14.28,0.0,2.0,9.0,0.0,4874,59.0,23.0,2182.85,2182.85,4047.97,4047.97,3417.15,630.82,0.0,0.0,0.0,176.11,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2239,30000,30000,30000.0,60,13.99,697.9,3.0,17.0,4.0,1,90000.0,1,4.0,13.0,18.39,0.0,0.0,8.0,0.0,33580,56.9,23.0,20422.24,20422.24,16726.28,16726.28,9577.76,7148.52,0.0,0.0,0.0,697.9,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2240,7500,6250,0.0,36,11.59,206.37,3.0,18.0,0.0,1,38000.0,1,3.0,3.0,8.53,0.0,3.0,13.0,1.0,6288,22.3,16.0,0.0,0.0,3072.44,0.0,2177.28,711.62,0.0,183.54,1.84,206.37,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2241,19200,19200,19200.0,60,14.49,451.65,3.0,16.0,8.0,1,60000.0,0,3.0,0.0,20.06,0.0,0.0,11.0,1.0,13735,55.4,21.0,0.0,0.0,7678.05,7678.05,4120.49,3557.56,0.0,0.0,0.0,451.65,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2242,20000,14000,13555.732030705696,60,15.21,334.61,2.0,13.0,4.0,1,61000.0,2,5.0,3.0,13.28,0.0,1.0,4.0,0.0,1164,23.3,17.0,0.0,0.0,20076.0853952064,19221.89,14000.0,6076.09,0.0,0.0,0.0,362.91,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2243,6500,6500,6500.0,36,10.9,212.5,4.0,21.0,2.0,0,32500.0,2,4.0,4.0,9.93,0.0,0.0,6.0,0.0,0,0.0,23.0,4733.17,4733.17,2329.63,2329.63,1766.83,562.8,0.0,0.0,0.0,212.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2244,9000,5625,5625.0,36,6.54,172.51,5.0,26.0,3.0,1,37017.0,0,5.0,5.0,24.28,0.0,1.0,10.0,0.0,5930,28.8,12.0,0.0,0.0,6001.738580554299,6001.74,5625.0,376.74,0.0,0.0,0.0,3590.38,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2245,13000,13000,13000.0,60,12.62,293.27,3.0,19.0,9.0,0,50000.0,0,4.0,2.0,22.4,0.0,0.0,14.0,0.0,12344,74.8,26.0,10831.3,10831.3,3789.72,3789.72,2168.7,1621.02,0.0,0.0,0.0,293.27,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2246,20000,14200,14175.0,60,18.39,363.61,1.0,8.0,8.0,1,73000.0,1,5.0,0.0,19.58,1.0,2.0,9.0,0.0,9396,54.9,15.0,0.0,0.0,21816.2202230316,21777.81,14200.0,7616.22,0.0,0.0,0.0,363.23,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2247,11200,11200,11200.0,60,14.31,262.41,3.0,16.0,3.0,0,43000.0,2,3.0,0.0,22.05,0.0,1.0,8.0,1.0,11337,59.0,15.0,0.0,0.0,9437.86,9437.86,5749.99,3687.87,0.0,0.0,0.0,262.41,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2248,16000,9725,9107.340335555087,36,6.91,299.88,5.0,25.0,11.0,2,135000.0,1,5.0,0.0,15.64,0.0,2.0,18.0,0.0,27463,26.0,34.0,0.0,0.0,10779.367883471801,10048.87,9725.0,1054.37,0.0,0.0,0.0,1489.81,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2249,14400,14400,14400.0,60,19.99,381.44,2.0,11.0,3.0,1,61000.0,2,5.0,0.0,21.03,0.0,1.0,9.0,0.0,16649,77.1,38.0,0.0,0.0,19585.4882335742,19585.49,14400.0,5185.49,0.0,0.0,0.0,10446.92,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2250,30000,21250,20975.0,60,18.39,544.13,1.0,8.0,2.0,1,66000.0,1,5.0,0.0,21.91,0.0,0.0,13.0,0.0,16513,66.3,40.0,0.0,0.0,30096.900930465097,29707.41,21250.0,8846.9,0.0,0.0,0.0,12142.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2251,25975,16850,16850.0,60,18.39,431.47,1.0,8.0,11.0,1,49000.0,1,3.0,0.0,19.3,0.0,1.0,10.0,0.0,11106,54.2,15.0,0.0,0.0,22153.97,22153.97,13248.25,8755.22,0.0,150.5,26.8200000035,431.47,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2252,20000,15300,15000.0,36,7.49,475.86,5.0,26.0,11.0,0,160000.0,2,5.0,2.0,5.61,0.0,0.0,10.0,0.0,10330,41.2,23.0,0.0,0.0,17130.7537529851,16794.86,15300.0,1830.75,0.0,0.0,0.0,505.09,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
