id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,4000,4000,4000.0, 36 months,18.99,146.61,D,D3,Teacher,5 years,RENT,28000.0,Verified,Jun-2016,Charged Off,n,,,debt_consolidation,Debt consolidation,791xx,TX,24.69,0.0,Mar-2003,1.0,35.0,,10.0,0.0,3283,44.4,44.0,w,0.0,0.0,3627.7,3627.7,2363.93,1248.77,15.0,0.0,0.0,Dec-2018,81.3,,Feb-2019,0.0,35.0,1,Individual,,,,0.0,1048.0,78100.0,3.0,2.0,1.0,2.0,4.0,74817.0,83.0,4.0,7.0,754.0,73.0,7400.0,0.0,0.0,3.0,9.0,7810.0,1097.0,52.3,0.0,0.0,159.0,115.0,3.0,3.0,0.0,11.0,,1.0,,0.0,3.0,8.0,3.0,5.0,30.0,8.0,13.0,8.0,10.0,0.0,0.0,0.0,5.0,93.2,66.7,0.0,0.0,85625.0,78100.0,2300.0,78225.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2019,BROKEN,Jul-2018,813.0,55.01,10.0
,,5825,5825,5825.0, 36 months,16.99,207.65,D,D3,Owner,10+ years,MORTGAGE,30000.0,Not Verified,Aug-2015,Fully Paid,n,,,home_improvement,Home improvement,054xx,VT,17.28,1.0,Nov-2001,0.0,14.0,,11.0,0.0,11915,84.5,29.0,w,0.0,0.0,7491.971519885,7491.97,5825.0,1651.97,15.0,0.0,0.0,Jun-2018,827.11,,Oct-2018,0.0,31.0,1,Individual,,,,0.0,0.0,256002.0,,,,,,,,,,,,14100.0,,,,4.0,23273.0,1328.0,89.6,0.0,0.0,165.0,137.0,15.0,11.0,2.0,15.0,14.0,13.0,14.0,2.0,4.0,5.0,4.0,10.0,10.0,6.0,17.0,5.0,10.0,0.0,0.0,0.0,1.0,81.5,100.0,0.0,0.0,256263.0,90218.0,12800.0,62744.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,13.33,507.8,C,C3,Owner,< 1 year,RENT,140000.0,Source Verified,May-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,841xx,UT,17.94,0.0,Sep-2000,0.0,45.0,,16.0,0.0,9757,84.8,48.0,f,0.0,0.0,17542.4588666812,17542.46,15000.0,2542.46,0.0,0.0,0.0,Feb-2017,2048.96,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,102926.0,,,,,,,,,,,,11500.0,,,,9.0,6433.0,1743.0,84.2,0.0,0.0,141.0,176.0,6.0,6.0,0.0,6.0,,7.0,,0.0,3.0,4.0,3.0,9.0,31.0,4.0,17.0,4.0,16.0,0.0,0.0,0.0,5.0,97.6,66.7,0.0,0.0,122161.0,102926.0,11000.0,110661.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,15.99,246.07,C,C5,CSR,2 years,OWN,85000.0,Source Verified,Nov-2016,Charged Off,n,,,credit_card,Credit card refinancing,722xx,AR,9.32,0.0,Aug-2000,1.0,,,8.0,0.0,6659,45.3,13.0,w,0.0,0.0,3642.47,3642.47,1971.75,980.25,0.0,690.47,124.2846,Nov-2017,246.07,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,27805.0,4.0,1.0,0.0,0.0,25.0,21146.0,71.0,5.0,6.0,3534.0,63.0,14700.0,0.0,0.0,2.0,6.0,3476.0,5634.0,51.8,0.0,0.0,64.0,195.0,1.0,1.0,1.0,1.0,,1.0,,0.0,4.0,6.0,5.0,5.0,2.0,7.0,10.0,6.0,8.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,44499.0,27805.0,11700.0,29799.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months,15.05,595.41,C,C4,Attorney,< 1 year,RENT,70000.0,Not Verified,Jun-2017,Fully Paid,n,,,major_purchase,Major purchase,020xx,MA,14.59,0.0,Aug-2005,0.0,,,3.0,0.0,12408,94.0,13.0,w,0.0,0.0,27556.6734890796,27556.67,25000.0,2556.67,0.0,0.0,0.0,Jun-2018,12054.83,,May-2018,0.0,,1,Joint App,173000.0,25.35,Not Verified,0.0,0.0,202413.0,0.0,2.0,0.0,3.0,14.0,190005.0,85.0,0.0,1.0,12408.0,88.0,13200.0,0.0,2.0,0.0,4.0,67471.0,792.0,94.0,0.0,0.0,142.0,70.0,17.0,14.0,0.0,70.0,,19.0,,0.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,206355.0,202413.0,13200.0,193155.0,58915.0,Apr-2004,0.0,0.0,22.0,69.4,10.0,17.0,0.0,0.0,12.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,10.99,491.01,B,B3,CAL FIRE ,7 years,RENT,43000.0,Not Verified,May-2011,Fully Paid,n,,  Borrower added on 05/16/11 > confine my debt into one payment before i get married<br/>,debt_consolidation,debt into one ,960xx,CA,20.79,0.0,Nov-2003,1.0,36.0,,14.0,0.0,10784,28.2,20.0,f,0.0,0.0,17285.6312890306,17285.63,15000.05,2285.58,0.0,0.0,0.0,May-2013,6513.53,,Sep-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000.0, 36 months,11.53,428.88,B,B5,Hospice Case Manager ,< 1 year,RENT,65000.0,Not Verified,Feb-2015,Charged Off,n,,,debt_consolidation,Debt consolidation,463xx,IN,12.43,0.0,Aug-2006,0.0,,,11.0,0.0,9888,30.9,21.0,f,0.0,0.0,6861.75,6861.75,4530.45,1504.9,0.0,826.4,148.7520000032,Apr-2016,428.88,,Nov-2016,0.0,,1,Individual,,,,0.0,0.0,36223.0,,,,,,,,,,,,32000.0,,,,7.0,3293.0,4580.0,67.1,0.0,0.0,39.0,102.0,6.0,6.0,0.0,10.0,,15.0,,0.0,2.0,4.0,3.0,6.0,3.0,10.0,18.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,63734.0,36223.0,13900.0,31734.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,34950.0, 36 months,20.99,1318.45,E,E1,Assoc Partner,< 1 year,OWN,195000.0,Verified,May-2016,Current,n,,,debt_consolidation,Debt consolidation,113xx,NY,9.11,0.0,Nov-2002,3.0,46.0,,11.0,0.0,33731,56.6,17.0,w,3820.8,3815.34,43406.82,43344.81,31179.2,12227.62,0.0,0.0,0.0,Feb-2019,1318.45,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,47703.0,5.0,1.0,0.0,0.0,48.0,13972.0,,5.0,7.0,7589.0,57.0,59600.0,1.0,0.0,5.0,7.0,4770.0,27440.0,49.1,0.0,0.0,121.0,162.0,2.0,2.0,0.0,2.0,,2.0,46.0,0.0,5.0,6.0,7.0,8.0,2.0,10.0,15.0,6.0,11.0,0.0,0.0,0.0,5.0,94.1,0.0,0.0,0.0,94888.0,47703.0,53900.0,35288.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000.0, 36 months,10.49,97.5,B,B3,Owner,2 years,RENT,37000.0,Source Verified,Oct-2016,Current,n,,,debt_consolidation,Debt consolidation,346xx,FL,12.62,0.0,Oct-2006,0.0,,68.0,4.0,1.0,1008,48.0,5.0,w,749.93,749.93,2729.12,2729.12,2250.07,479.05,0.0,0.0,0.0,Feb-2019,97.5,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,9675.0,0.0,1.0,0.0,0.0,47.0,8667.0,48.0,0.0,2.0,794.0,48.0,2100.0,0.0,0.0,0.0,2.0,3225.0,6.0,99.3,0.0,0.0,47.0,120.0,14.0,14.0,0.0,16.0,,14.0,,0.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20247.0,9675.0,800.0,18147.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,10.91,817.41,B,B4,Sr. Software Developer,1 year,RENT,115000.0,Source Verified,Nov-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,038xx,NH,14.22,0.0,Nov-2011,0.0,,,12.0,0.0,20909,36.9,12.0,f,0.0,0.0,27166.617942282403,27166.62,25000.0,2166.62,0.0,0.0,0.0,Oct-2018,19022.83,,Sep-2018,0.0,,1,Individual,,,,0.0,0.0,42753.0,1.0,1.0,1.0,1.0,9.0,21844.0,78.0,2.0,3.0,6458.0,51.0,56600.0,1.0,0.0,6.0,4.0,3887.0,25974.0,44.4,0.0,0.0,9.0,72.0,2.0,2.0,0.0,2.0,,9.0,,0.0,6.0,7.0,8.0,8.0,1.0,11.0,11.0,7.0,12.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,84665.0,42753.0,46700.0,28065.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27000,27000,27000.0, 60 months,17.57,679.33,D,D4,Accountant,7 years,MORTGAGE,90906.0,Source Verified,Jul-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,315xx,GA,23.51,0.0,May-1999,1.0,,,12.0,0.0,51439,90.9,24.0,w,0.0,0.0,32769.54,32769.54,27000.0,5769.54,0.0,0.0,0.0,Nov-2015,23258.92,,Oct-2017,0.0,,1,Individual,,,,0.0,0.0,253377.0,,,,,,,,,,,,56600.0,,,,2.0,21115.0,3211.0,94.0,0.0,0.0,173.0,182.0,2.0,2.0,4.0,38.0,,2.0,,0.0,5.0,6.0,5.0,5.0,13.0,7.0,7.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,288753.0,72073.0,53200.0,41553.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21775,21775,21775.0, 60 months,10.9,472.36,B,B4,Dental Hygienist,7 years,RENT,100000.0,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,12.15,0.0,Jan-2001,0.0,29.0,,12.0,0.0,11846,13.9,25.0,w,18613.75,18613.75,5182.77,5182.77,3161.25,2021.52,0.0,0.0,0.0,Feb-2019,472.36,Mar-2019,Feb-2019,0.0,29.0,1,Individual,,,,0.0,0.0,50348.0,1.0,2.0,0.0,1.0,13.0,38502.0,70.0,1.0,4.0,5632.0,36.0,85200.0,1.0,0.0,0.0,5.0,4196.0,70254.0,14.4,0.0,0.0,186.0,206.0,1.0,1.0,4.0,1.0,,13.0,29.0,1.0,5.0,5.0,7.0,10.0,7.0,10.0,14.0,5.0,12.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,140201.0,50348.0,82100.0,55001.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9725,9725,9725.0, 36 months,26.31,393.44,E,E4,service manager,7 years,MORTGAGE,52000.0,Not Verified,Oct-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,054xx,VT,36.21,0.0,Nov-2005,0.0,,,12.0,0.0,23805,49.0,17.0,w,0.0,0.0,10215.3724893792,10215.37,9725.0,490.37,0.0,0.0,0.0,Feb-2019,82.09,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,251444.0,1.0,3.0,3.0,3.0,2.0,39849.0,89.0,1.0,3.0,9131.0,68.0,48600.0,2.0,5.0,4.0,6.0,20954.0,7774.0,66.2,0.0,0.0,82.0,155.0,12.0,2.0,1.0,13.0,,2.0,,0.0,3.0,7.0,3.0,5.0,5.0,8.0,11.0,7.0,12.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,307494.0,63654.0,23000.0,44831.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000.0, 60 months,8.24,815.66,B,B1,Market Manager,5 years,MORTGAGE,350000.0,Source Verified,Dec-2016,Current,n,,,credit_card,Credit card refinancing,079xx,NJ,13.17,0.0,Feb-1996,0.0,,,17.0,0.0,191049,93.0,23.0,w,24657.83,24657.83,21237.06,21237.06,15342.17,5894.89,0.0,0.0,0.0,Feb-2019,815.66,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,1001264.0,1.0,4.0,2.0,2.0,3.0,55332.0,77.0,0.0,0.0,25263.0,86.0,198600.0,0.0,0.0,0.0,2.0,66751.0,1695.0,98.2,0.0,0.0,165.0,249.0,43.0,3.0,1.0,61.0,,,,0.0,5.0,7.0,6.0,8.0,7.0,11.0,15.0,7.0,17.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,1219297.0,246381.0,93100.0,120822.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months,5.31,481.77,A,A1,Tech Support Engineer IV,10+ years,MORTGAGE,115000.0,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,660xx,KS,19.58,0.0,Nov-1999,0.0,,,24.0,0.0,12927,15.0,43.0,w,11377.97,11377.97,5294.75,5294.75,4622.03,672.72,0.0,0.0,0.0,Feb-2019,481.77,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,245223.0,1.0,3.0,0.0,1.0,15.0,103847.0,91.0,2.0,2.0,4599.0,31.0,86000.0,2.0,7.0,3.0,4.0,11147.0,41693.0,21.2,0.0,0.0,125.0,220.0,10.0,6.0,4.0,11.0,,7.0,,0.0,7.0,11.0,10.0,11.0,9.0,20.0,30.0,11.0,24.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,311366.0,116774.0,52900.0,90866.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,16.02,246.17,C,C5,,,MORTGAGE,23710.0,Verified,Sep-2017,Current,n,,,debt_consolidation,Debt consolidation,317xx,GA,32.67,2.0,Mar-2003,0.0,22.0,,16.0,0.0,8358,31.5,27.0,w,4107.24,4107.24,4219.16,4219.16,2892.76,1326.4,0.0,0.0,0.0,Feb-2019,246.17,Mar-2019,Feb-2019,0.0,22.0,1,Individual,,,,0.0,263.0,97314.0,2.0,2.0,0.0,0.0,130.0,54818.0,107.0,2.0,4.0,2588.0,62.0,26500.0,0.0,0.0,3.0,4.0,6488.0,6502.0,35.0,0.0,0.0,143.0,173.0,1.0,1.0,3.0,1.0,,4.0,22.0,1.0,3.0,8.0,4.0,4.0,7.0,13.0,17.0,8.0,16.0,0.0,0.0,1.0,2.0,85.2,25.0,0.0,0.0,117957.0,63176.0,10000.0,51457.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 60 months,17.86,708.89,D,D5,VP Business Development,10+ years,MORTGAGE,210000.0,Source Verified,May-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,947xx,CA,19.46,0.0,Aug-1999,1.0,,,12.0,0.0,45180,95.7,19.0,f,0.0,0.0,38409.812195271,38409.81,28000.0,10409.81,0.0,0.0,0.0,Feb-2018,2302.19,,Apr-2018,0.0,,1,Individual,,,,0.0,0.0,739795.0,,,,,,,,,,,,47200.0,,,,7.0,61650.0,1461.0,96.1,0.0,0.0,25.0,189.0,6.0,6.0,2.0,6.0,,6.0,,0.0,6.0,8.0,6.0,9.0,3.0,8.0,14.0,8.0,12.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,770130.0,97669.0,37400.0,72930.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7800,7800,7800.0, 36 months,15.05,270.59,C,C4,Registered Nurse,2 years,MORTGAGE,65000.0,Source Verified,Aug-2017,Current,n,,,debt_consolidation,Debt consolidation,775xx,TX,23.14,0.0,Aug-2010,0.0,,,17.0,0.0,15437,45.9,25.0,w,4335.46,4335.46,4864.1,4864.1,3464.54,1399.56,0.0,0.0,0.0,Feb-2019,270.59,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,550.0,204959.0,2.0,2.0,2.0,2.0,6.0,44107.0,100.0,4.0,6.0,2778.0,50.0,33600.0,1.0,2.0,6.0,10.0,13664.0,508.0,88.7,0.0,0.0,84.0,77.0,1.0,1.0,2.0,11.0,,11.0,,0.0,2.0,9.0,2.0,3.0,7.0,14.0,16.0,9.0,17.0,0.0,0.0,0.0,6.0,100.0,100.0,0.0,0.0,232779.0,59544.0,4500.0,49442.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 60 months,10.99,543.44,B,B4,Registered Nurse,5 years,MORTGAGE,57500.0,Source Verified,Mar-2015,Current,n,,,debt_consolidation,Debt consolidation,399xx,MS,22.1,0.0,Mar-2003,0.0,,,12.0,0.0,22324,56.4,32.0,f,6631.53,6631.53,25511.15,25511.15,18368.47,7142.68,0.0,0.0,0.0,Feb-2019,543.44,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,168052.0,,,,,,,,,,,,39600.0,,,,2.0,15277.0,7649.0,70.4,0.0,0.0,144.0,128.0,8.0,8.0,1.0,8.0,,12.0,,0.0,3.0,7.0,4.0,10.0,3.0,10.0,28.0,7.0,12.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,215576.0,26790.0,25800.0,23036.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,12.69,335.45,C,C2,Line Supervisor,8 years,RENT,39640.0,Verified,Mar-2015,Fully Paid,n,,,small_business,Business,070xx,NJ,10.48,0.0,Sep-2004,0.0,54.0,,7.0,0.0,3993,19.2,16.0,f,0.0,0.0,11809.0785092664,11809.08,10000.0,1809.08,0.0,0.0,0.0,Mar-2017,4107.83,,Feb-2019,0.0,54.0,1,Individual,,,,0.0,0.0,9693.0,,,,,,,,,,,,20800.0,,,,4.0,1385.0,14507.0,21.6,0.0,0.0,108.0,126.0,4.0,4.0,0.0,4.0,54.0,7.0,54.0,2.0,5.0,5.0,5.0,7.0,6.0,6.0,10.0,5.0,7.0,0.0,0.0,0.0,1.0,87.5,0.0,0.0,0.0,27440.0,9693.0,18500.0,6640.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months,10.91,523.14,B,B4,Sales Chat Specialist,2 years,RENT,49000.0,Verified,Jun-2017,Current,n,,,debt_consolidation,Debt consolidation,347xx,FL,20.85,0.0,Jun-2009,1.0,,,14.0,0.0,14728,64.6,22.0,w,7661.16,7661.16,10617.93,10617.93,8338.84,2252.93,26.16,0.0,0.0,Feb-2019,523.14,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,58213.0,0.0,10.0,0.0,1.0,15.0,43485.0,79.0,1.0,2.0,7913.0,75.0,22800.0,0.0,0.0,2.0,3.0,4158.0,5119.0,71.2,0.0,0.0,93.0,95.0,8.0,8.0,0.0,8.0,,5.0,,0.0,2.0,3.0,3.0,5.0,16.0,4.0,6.0,3.0,14.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,77580.0,58213.0,17800.0,54780.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14500,14500,14500.0, 60 months,17.57,364.83,D,D4,APP Project Coordinator ,5 years,RENT,33000.0,Verified,Jul-2015,Charged Off,n,,,credit_card,Credit card refinancing,300xx,GA,26.74,15.0,Nov-2005,0.0,4.0,,13.0,0.0,7922,37.5,38.0,w,0.0,0.0,7895.14,7895.14,3147.96,3713.36,0.0,1033.82,186.0876,Apr-2017,364.83,,Jul-2018,1.0,15.0,1,Individual,,,,0.0,0.0,7922.0,,,,,,,,,,,,21100.0,,,,1.0,720.0,7116.0,44.8,0.0,0.0,106.0,115.0,24.0,24.0,0.0,38.0,16.0,,4.0,1.0,5.0,9.0,5.0,14.0,2.0,13.0,35.0,9.0,13.0,0.0,0.0,2.0,0.0,60.5,0.0,0.0,0.0,21100.0,7922.0,12900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 36 months,7.62,747.88,A,A3,CEO,6 years,RENT,500000.0,Source Verified,Dec-2013,Fully Paid,n,,"  Borrower added on 12/08/13 > Restoring 1964 Chevell Malibu SS to safe, drivable condition<br>",car,Car financing,891xx,NV,4.21,2.0,Mar-1996,2.0,13.0,,5.0,0.0,3413,18.4,33.0,f,0.0,0.0,25198.2200079113,25198.22,24000.0,1198.22,0.0,0.0,0.0,Jan-2015,5227.27,,Apr-2017,0.0,13.0,1,Individual,,,,0.0,0.0,190757.0,,,,,,,,,,,,18500.0,,,,2.0,38151.0,15087.0,18.4,0.0,0.0,133.0,213.0,50.0,13.0,7.0,50.0,,3.0,,2.0,1.0,1.0,1.0,7.0,16.0,1.0,9.0,1.0,5.0,0.0,0.0,2.0,0.0,93.9,0.0,0.0,0.0,286405.0,100290.0,18500.0,102299.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,7.24,774.68,A,A3,School Psychologist,2 years,MORTGAGE,111000.0,Not Verified,Mar-2017,Current,n,,,credit_card,Credit card refinancing,017xx,MA,20.58,2.0,Apr-1994,1.0,13.0,,15.0,0.0,78262,57.7,41.0,w,9658.38,9658.38,17797.53,17797.53,15341.62,2455.91,0.0,0.0,0.0,Feb-2019,774.68,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,525140.0,0.0,3.0,1.0,1.0,7.0,52786.0,71.0,1.0,1.0,24553.0,65.0,79600.0,0.0,3.0,3.0,3.0,37510.0,9853.0,74.9,0.0,0.0,111.0,275.0,10.0,7.0,6.0,10.0,,5.0,13.0,0.0,4.0,6.0,5.0,14.0,5.0,11.0,30.0,6.0,15.0,0.0,0.0,0.0,3.0,95.1,20.0,0.0,0.0,554441.0,131048.0,39300.0,74841.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,14900.0, 36 months,8.9,476.3,A,A5,LPN,7 years,OWN,42000.0,Source Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,439xx,OH,27.6,0.0,Oct-1994,0.0,26.0,,14.0,0.0,14675,48.3,31.0,f,0.0,0.0,15988.23,15881.64,15000.0,988.23,0.0,0.0,0.0,Jan-2015,12177.83,,Mar-2015,0.0,,1,Individual,,,,0.0,0.0,19493.0,,,,,,,,,,,,30400.0,,,,2.0,1392.0,6748.0,33.8,0.0,0.0,234.0,203.0,16.0,16.0,4.0,29.0,26.0,8.0,26.0,0.0,2.0,9.0,3.0,10.0,8.0,10.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,93.5,66.7,0.0,0.0,48354.0,19493.0,10200.0,17954.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600.0, 36 months,10.74,313.12,B,B2,Aerotek (Accellent Inc.),1 year,MORTGAGE,32000.0,Not Verified,Apr-2012,Charged Off,n,,,credit_card,discover,554xx,MN,15.49,0.0,May-2004,0.0,37.0,,8.0,0.0,16703,75.5,22.0,f,0.0,0.0,10646.080000000002,10646.08,8977.35,1662.35,0.0,6.38,0.0,Feb-2015,313.12,,Feb-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,2957.0,83.5,0.0,0.0,,,,,2.0,47.0,,21.0,,,,,,,,,,,,,,,,,33.3,0.0,0.0,,16703.0,17900.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000.0, 36 months,23.43,116.81,F,F1,owner,10+ years,RENT,48000.0,Source Verified,Aug-2014,Fully Paid,n,,,other,Other,939xx,CA,21.83,0.0,Jan-2004,1.0,,,17.0,0.0,26649,72.4,22.0,f,0.0,0.0,4204.7780753474,4204.78,3000.0,1204.78,0.0,0.0,0.0,Aug-2017,116.43,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,26649.0,,,,,,,,,,,,36800.0,,,,8.0,1666.0,83.0,99.0,0.0,0.0,126.0,75.0,13.0,13.0,0.0,14.0,,0.0,,0.0,3.0,16.0,3.0,4.0,2.0,17.0,20.0,16.0,17.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,36800.0,26649.0,8000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
